filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,4,45,[31],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,4,45,[32],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,4,45,[33],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,4,43,[49],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,4,45,[50],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,45,[51],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,45,[52],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,4,43,[68],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,4,55,[69],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,4,45,[70],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,4,45,[71],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,4,43,[73],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,4,45,[74],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,4,45,[75],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,4,45,[76],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,4,43,[93],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,4,45,[94],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,95,4,45,[95],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,130,4,43,[130],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,131,4,55,[131],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,4,55,[132],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,133,4,45,[133],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,135,4,43,[135],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,136,4,55,[136],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,137,4,55,[137],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,138,4,45,[138],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,140,4,43,[140],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,141,4,45,[141],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,4,45,[142],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_behavior_tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,143,4,45,[143],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,4,65,[15],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,4,65,[20],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,4,65,[31],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,4,65,[36],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,65,[47],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,65,[52],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,57,4,65,[57],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_bspline_path.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,65,[62],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_catmull_rom_spline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,72,[10],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_catmull_rom_spline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,72,[11],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_catmull_rom_spline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,4,100,[13],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_codestyle.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,41,0,17,[41],https://bandit.readthedocs.io/en/1.8.6/blacklists/blacklist_imports.html#b404-import-subprocess
pythonrobotics\tests\test_codestyle.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,56,10,5,"[56, 57, 58, 59, 60]",https://bandit.readthedocs.io/en/1.8.6/plugins/b603_subprocess_without_shell_equals_true.html
pythonrobotics\tests\test_codestyle.py,start_process_with_partial_path,B607,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Starting a process with a partial executable path,68,10,5,"[68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]",https://bandit.readthedocs.io/en/1.8.6/plugins/b607_start_process_with_partial_path.html
pythonrobotics\tests\test_codestyle.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,68,10,5,"[68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]",https://bandit.readthedocs.io/en/1.8.6/plugins/b603_subprocess_without_shell_equals_true.html
pythonrobotics\tests\test_codestyle.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,104,10,5,"[104, 105, 106, 107, 108]",https://bandit.readthedocs.io/en/1.8.6/plugins/b603_subprocess_without_shell_equals_true.html
pythonrobotics\tests\test_codestyle.py,start_process_with_partial_path,B607,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Starting a process with a partial executable path,115,10,5,"[115, 116, 117, 118, 119, 120]",https://bandit.readthedocs.io/en/1.8.6/plugins/b607_start_process_with_partial_path.html
pythonrobotics\tests\test_codestyle.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,115,10,5,"[115, 116, 117, 118, 119, 120]",https://bandit.readthedocs.io/en/1.8.6/plugins/b603_subprocess_without_shell_equals_true.html
pythonrobotics\tests\test_codestyle.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,134,4,18,[134],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,4,86,[14],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,4,77,[15],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,4,77,[18],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,4,70,[21],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,4,86,[32],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,4,77,[33],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,4,68,[34],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,4,82,[37],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,5,"[40, 41, 42]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,4,5,"[43, 44, 45]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,5,"[46, 47, 48]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,4,5,"[49, 50, 51]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,5,"[61, 62, 63]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,4,65,[64],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,4,65,[65],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,4,65,[66],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,4,77,[75],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,4,80,[76],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,4,86,[85],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,4,79,[86],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,96,8,72,[96],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,4,77,[107],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_distance_map.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,4,77,[108],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,41,[11],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,12,4,41,[12],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,4,45,[13],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,4,40,[14],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,4,40,[15],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,16,4,44,[16],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,48,[22],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dubins_path_planning.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,88,4,34,[88],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dynamic_movement_primitives.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,53,[29],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_dynamic_movement_primitives.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,33,[45],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,4,23,[26],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,4,23,[33],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,23,[40],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,23,[47],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,4,23,[60],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,4,23,[67],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,4,23,[74],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,4,23,[81],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,4,23,[93],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,4,23,[100],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,4,23,[107],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_based_sweep_coverage_path_planner.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,114,4,23,[114],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_map_lib.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,12,35,[35],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_grid_map_lib.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,12,35,[36],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_move_to_pose.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,8,9,"[45, 46, 47]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_move_to_pose.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,8,9,"[48, 49, 50]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
pythonrobotics\tests\test_move_to_pose.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,8,9,"[73, 74, 75]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
